candidate_id,mp_name,party,kind,symbol_or_code,security_name,owner,declared_value,current_value,return_pct
7933,ADHIKARI DEEPAK (DEV),AITC,fund,152205,Axis India Manufacturing Fund - Regular Plan - Growth,self,1141942,1266363,10.9
7933,ADHIKARI DEEPAK (DEV),AITC,fund,152196,Bajaj Finserv Balanced Advantage Fund-Regular Plan-Growth,self,1040347,1066615,2.5
16,ARUN NEHRU,DMK,equity,KINGFA,Kingfa Science & Technology (India) Limited,self,503985,1312863,160.5
16,ARUN NEHRU,DMK,equity,SBIN,State Bank of India,self,987100,1176583,19.2
16,ARUN NEHRU,DMK,equity,EICHERMOT,Eicher Motors Limited,self,620200,927185,49.5
16,ARUN NEHRU,DMK,equity,ITC,ITC Limited,self,1114998,884070,-20.7
16,ARUN NEHRU,DMK,equity,WABAG,VA Tech Wabag Limited,self,599342,878301,46.5
16,ARUN NEHRU,DMK,equity,RBLBANK,RBL Bank Limited,self,640880,859034,34.0
16,ARUN NEHRU,DMK,equity,INFY,Infosys Limited,self,932224,795546,-14.7
16,ARUN NEHRU,DMK,equity,DRREDDY,Dr. Reddy's Laboratories Limited,self,706059,783004,10.9
16,ARUN NEHRU,DMK,equity,NH,Narayana Hrudayalaya Ltd.,self,494590,778976,57.5
16,ARUN NEHRU,DMK,equity,CROMPTON,Crompton Greaves Consumer Electricals Limited,self,977275,750366,-23.2
16,ARUN NEHRU,DMK,equity,PCBL,PCBL Chemical Limited,self,528413,638894,20.9
16,ARUN NEHRU,DMK,equity,PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,self,632631,618636,-2.2
16,ARUN NEHRU,DMK,equity,GANECOS,Ganesha Ecosphere Limited,self,743712,618173,-16.9
16,ARUN NEHRU,DMK,equity,RBLBANK,RBL Bank Limited,self,401822,538601,34.0
16,ARUN NEHRU,DMK,equity,COROMANDEL,Coromandel International Limited,self,375948,537524,43.0
16,ARUN NEHRU,DMK,equity,SOMANYCERA,Somany Ceramics Limited,self,627399,462540,-26.3
16,ARUN NEHRU,DMK,equity,ATUL,Atul Limited,self,371042,449123,21.0
16,ARUN NEHRU,DMK,equity,GREENPANEL,Greenpanel Industries Limited,self,692769,448294,-35.3
16,ARUN NEHRU,DMK,equity,JTLIND,JTL INDUSTRIES LIMITED,self,673066,442306,-34.3
16,ARUN NEHRU,DMK,equity,APOLLOPIPE,Apollo Pipes Limited,self,524585,411942,-21.5
16,ARUN NEHRU,DMK,equity,HCLTECH,HCL Technologies Limited,self,395723,366258,-7.4
16,ARUN NEHRU,DMK,equity,ORIENTCEM,Orient Cement Limited,self,560684,357737,-36.2
16,ARUN NEHRU,DMK,equity,GMMPFAUDLR,GMM Pfaudler Limited,self,540576,343512,-36.5
16,ARUN NEHRU,DMK,equity,DCMSHRIRAM,DCM Shriram Limited,self,272739,314179,15.2
16,ARUN NEHRU,DMK,equity,BESTAGRO,Best Agrolife Limited,self,499333,298427,-40.2
16,ARUN NEHRU,DMK,equity,YUKEN,Yuken India Limited,self,536506,288738,-46.2
16,ARUN NEHRU,DMK,equity,CYIENT,Cyient Limited,self,532370,277624,-47.9
16,ARUN NEHRU,DMK,equity,HAL,Hindustan Aeronautics Limited,self,160619,144190,-10.2
16,ARUN NEHRU,DMK,equity,TIINDIA,Tube Investments of India Limited,self,169031,133898,-20.8
16,ARUN NEHRU,DMK,equity,MANAPPURAM,Manappuram Finance Limited,self,16365,31550,92.8
16,ARUN NEHRU,DMK,fund,148382,Motilal Oswal S&P 500 Index Fund - Regular Plan Growth,self,10000,16160,61.6
16,ARUN NEHRU,DMK,fund,149089,Nippon India Flexi Cap Fund - Regular Plan - Growth Plan - Growth Option,self,10000,10135,1.3
16,ARUN NEHRU,DMK,equity,IDEA,Vodafone Idea Limited,self,8650,8287,-4.2
16,ARUN NEHRU,DMK,equity,GRANULES,Granules India Limited,self,1800,3134,74.1
5087,DR. SHARMILA SARKAR,AITC,fund,149886,SBI Multicap Fund- Regular Plan- Growth Option,spouse,1362785,1529256,12.2
5087,DR. SHARMILA SARKAR,AITC,fund,113177,Nippon India Small Cap Fund - Growth Plan - Growth Option,spouse,1078325,1167079,8.2
5087,DR. SHARMILA SARKAR,AITC,fund,101144,ICICI Prudential Multi-Asset Fund - Growth,self,582459,698733,20.0
5087,DR. SHARMILA SARKAR,AITC,fund,151110,HSBC Value Fund - Regular Growth,spouse,639438,689850,7.9
5087,DR. SHARMILA SARKAR,AITC,equity,DEEPAKFERT,Deepak Fertilizers and Petrochemicals Corporation Limited,self,201798,552856,174.0
5087,DR. SHARMILA SARKAR,AITC,fund,101824,Tata Large & Mid Cap Fund- Regular Plan - Growth Option,spouse,552859,534526,-3.3
5087,DR. SHARMILA SARKAR,AITC,fund,147345,ICICI Prudential MNC Fund - Growth Option,spouse,447639,492537,10.0
5087,DR. SHARMILA SARKAR,AITC,fund,148517,ICICI Prudential ESG Exclusionary Strategy Fund - Growth,self,435073,471272,8.3
5087,DR. SHARMILA SARKAR,AITC,fund,106235,Nippon India Large Cap  Fund- Growth Plan -Growth Option,self,436264,458381,5.1
5087,DR. SHARMILA SARKAR,AITC,fund,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth,spouse,299985,347376,15.8
5087,DR. SHARMILA SARKAR,AITC,fund,100349,ICICI Prudential Large & Mid Cap Fund - Growth,spouse,309430,346259,11.9
5087,DR. SHARMILA SARKAR,AITC,fund,112932,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,self,305585,332342,8.8
5087,DR. SHARMILA SARKAR,AITC,fund,106235,Nippon India Large Cap  Fund- Growth Plan -Growth Option,spouse,312630,328479,5.1
5087,DR. SHARMILA SARKAR,AITC,fund,106235,Nippon India Large Cap  Fund- Growth Plan -Growth Option,self,308842,324499,5.1
5087,DR. SHARMILA SARKAR,AITC,fund,112932,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,spouse,271497,295270,8.8
5087,DR. SHARMILA SARKAR,AITC,fund,151110,HSBC Value Fund - Regular Growth,self,252304,272195,7.9
5087,DR. SHARMILA SARKAR,AITC,fund,100119,HDFC Balanced Advantage Fund - Growth Plan,spouse,262498,270487,3.0
5087,DR. SHARMILA SARKAR,AITC,equity,RELIANCE,Reliance Industries Limited,self,278492,262443,-5.8
5087,DR. SHARMILA SARKAR,AITC,fund,151110,HSBC Value Fund - Regular Growth,self,233308,251701,7.9
5087,DR. SHARMILA SARKAR,AITC,equity,UNIONBANK,Union Bank of India,self,229200,248357,8.4
5087,DR. SHARMILA SARKAR,AITC,equity,HDFCBANK,HDFC Bank Limited,self,241480,246023,1.9
5087,DR. SHARMILA SARKAR,AITC,fund,148989,ICICI Prudential Flexicap Fund - Growth,self,203596,225976,11.0
5087,DR. SHARMILA SARKAR,AITC,equity,ADANIGREEN,Adani Green Energy Limited,self,307980,221530,-28.1
5087,DR. SHARMILA SARKAR,AITC,equity,SUZLON,Suzlon Energy Limited,self,166050,201678,21.5
5087,DR. SHARMILA SARKAR,AITC,fund,145899,ICICI Prudential India Opportunities Fund - IDCW Option,self,203596,192347,-5.5
5087,DR. SHARMILA SARKAR,AITC,fund,148517,ICICI Prudential ESG Exclusionary Strategy Fund - Growth,self,168654,182686,8.3
5087,DR. SHARMILA SARKAR,AITC,equity,GSFC,Gujarat State Fertilizers & Chemicals Limited,self,203985,164157,-19.5
5087,DR. SHARMILA SARKAR,AITC,fund,113177,Nippon India Small Cap Fund - Growth Plan - Growth Option,self,150253,162620,8.2
5087,DR. SHARMILA SARKAR,AITC,fund,151133,HSBC Small Cap Fund - Regular Growth,spouse,148715,154478,3.9
5087,DR. SHARMILA SARKAR,AITC,equity,PAYTM,One 97 Communications Limited,self,45005,146051,224.5
5087,DR. SHARMILA SARKAR,AITC,equity,HOMEFIRST,Home First Finance Company India Limited,self,106356,141050,32.6
5087,DR. SHARMILA SARKAR,AITC,equity,BERGEPAINT,Berger Paints (I) Limited,self,130675,134783,3.1
5087,DR. SHARMILA SARKAR,AITC,equity,ADANIPORTS,Adani Ports and Special Economic Zone Limited,self,104348,134435,28.8
5087,DR. SHARMILA SARKAR,AITC,fund,150684,ICICI PRUDENTIAL TRANSPORTATION AND LOGISTICS FUND - Growth,self,107043,121803,13.8
5087,DR. SHARMILA SARKAR,AITC,equity,PIIND,PI Industries Limited,self,130978,101592,-22.4
5087,DR. SHARMILA SARKAR,AITC,fund,145899,ICICI Prudential India Opportunities Fund - IDCW Option,self,103729,97998,-5.5
5087,DR. SHARMILA SARKAR,AITC,fund,106823,ICICI Prudential Smallcap Fund - Growth,self,93410,96979,3.8
5087,DR. SHARMILA SARKAR,AITC,fund,145899,ICICI Prudential India Opportunities Fund - IDCW Option,self,101403,95800,-5.5
5087,DR. SHARMILA SARKAR,AITC,fund,150816,Canara Robeco Mid Cap Fund- Regular Plan- Growth Option,self,66544,76802,15.4
5087,DR. SHARMILA SARKAR,AITC,fund,102756,SBI FOCUSED FUND - REGULAR PLAN -GROWTH,self,62013,75341,21.5
5087,DR. SHARMILA SARKAR,AITC,equity,ICICIBANK,ICICI Bank Limited,self,64023,73321,14.5
5087,DR. SHARMILA SARKAR,AITC,equity,ITC,ITC Limited,self,72403,57408,-20.7
5087,DR. SHARMILA SARKAR,AITC,equity,COALINDIA,Coal India Limited,self,49852,53067,6.4
5087,DR. SHARMILA SARKAR,AITC,equity,WIPRO,Wipro Limited,self,53802,51675,-4.0
5087,DR. SHARMILA SARKAR,AITC,equity,ATGL,Adani Total Gas Limited,self,74220,50997,-31.3
5087,DR. SHARMILA SARKAR,AITC,fund,131578,360 ONE Focused Fund -Regular Plan - Growth,self,50000,50450,0.9
5087,DR. SHARMILA SARKAR,AITC,equity,EASEMYTRIP,Easy Trip Planners Limited,self,133800,48858,-63.5
5087,DR. SHARMILA SARKAR,AITC,equity,RELAXO,Relaxo Footwears Limited,self,131232,48276,-63.2
5087,DR. SHARMILA SARKAR,AITC,equity,POWERGRID,Power Grid Corporation of India Limited,self,41137,41428,0.7
5087,DR. SHARMILA SARKAR,AITC,equity,BANKBARODA,Bank of Baroda,self,38205,40725,6.6
5087,DR. SHARMILA SARKAR,AITC,equity,ADFFOODS,ADF Foods Limited,self,28117,37888,34.7
5087,DR. SHARMILA SARKAR,AITC,equity,RPOWER,Reliance Power Limited,self,32820,35569,8.4
5087,DR. SHARMILA SARKAR,AITC,equity,AMBUJACEM,Ambuja Cements Limited,self,48168,33758,-29.9
5087,DR. SHARMILA SARKAR,AITC,equity,HINDUNILVR,Hindustan Unilever Limited,self,33312,32018,-3.9
5087,DR. SHARMILA SARKAR,AITC,equity,VEDL,Vedanta Limited,self,37820,31453,-16.8
5087,DR. SHARMILA SARKAR,AITC,equity,KOTAKBANK,Kotak Mahindra Bank Limited,self,26889,30317,12.7
5087,DR. SHARMILA SARKAR,AITC,equity,TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,self,48927,29664,-39.4
5087,DR. SHARMILA SARKAR,AITC,equity,ASIANPAINT,Asian Paints Limited,self,28300,26376,-6.8
5087,DR. SHARMILA SARKAR,AITC,equity,DOMS,DOMS Industries Limited,self,17478,20310,16.2
5087,DR. SHARMILA SARKAR,AITC,equity,RVNL,Rail Vikas Nigam Limited,self,25790,18961,-26.5
5087,DR. SHARMILA SARKAR,AITC,equity,NDTV,New Delhi Television Limited,self,54737,18236,-66.7
5087,DR. SHARMILA SARKAR,AITC,equity,PIDILITIND,Pidilite Industries Limited,self,14395,14062,-2.3
5087,DR. SHARMILA SARKAR,AITC,equity,PRINCEPIPE,Prince Pipes And Fittings Limited,self,21180,9460,-55.3
5087,DR. SHARMILA SARKAR,AITC,equity,NTPC,NTPC Limited,self,7185,8024,11.7
5087,DR. SHARMILA SARKAR,AITC,equity,INDHOTEL,The Indian Hotels Company Limited,self,5836,6720,15.1
5087,DR. SHARMILA SARKAR,AITC,equity,JIOFIN,Jio Financial Services Limited,self,5427,3654,-32.7
2313,SHASHI THAROOR,INC,fund,128053,HDFC Credit Risk Debt Fund - Growth Option,self,1578489,1809207,14.6
2313,SHASHI THAROOR,INC,fund,101762,HDFC Flexi Cap Fund - Growth Plan,self,1319401,1479667,12.1
2313,SHASHI THAROOR,INC,fund,105817,Franklin India Focused Equity Fund - Growth Plan,self,1401945,1387941,-1.0
2313,SHASHI THAROOR,INC,fund,149266,NJ Balanced Advantage Fund - Regular Plan - Growth Option,self,1341298,1359616,1.4
2313,SHASHI THAROOR,INC,fund,143340,UTI Nifty Next 50 Index Fund - Regular Plan - Growth Option,self,1145702,1134501,-1.0
2313,SHASHI THAROOR,INC,fund,112323,Axis ELSS Tax Saver Fund - Regular Plan - Growth,self,826958,875314,5.8
2313,SHASHI THAROOR,INC,fund,149132,SBI Balanced Advantage Fund - Regular Plan - Growth,self,755286,830859,10.0
2313,SHASHI THAROOR,INC,fund,150480,Franklin India Balanced Advantage Fund- Growth,self,757115,802508,6.0
2313,SHASHI THAROOR,INC,fund,100526,Franklin India ELSS Tax Saver Fund-Growth,self,698106,704573,0.9
2313,SHASHI THAROOR,INC,fund,148557,Edelweiss MSCI India Domestic & World Healthcare 45 index Fund Regular Plan - Growth,self,501050,649847,29.7
2313,SHASHI THAROOR,INC,fund,152439,Edelweiss Technology Fund - Regular Plan - Growth,self,455743,532927,16.9
2313,SHASHI THAROOR,INC,fund,112323,Axis ELSS Tax Saver Fund - Regular Plan - Growth,self,343326,363402,5.8
2313,SHASHI THAROOR,INC,fund,101979,HDFC ELSS Tax saver - Growth Plan,self,215739,226608,5.0
2313,SHASHI THAROOR,INC,fund,100526,Franklin India ELSS Tax Saver Fund-Growth,self,220777,222822,0.9
2313,SHASHI THAROOR,INC,fund,135784,Mirae Asset ELSS Tax Saver Fund - Regular Plan - Growth,self,195525,216416,10.7
2313,SHASHI THAROOR,INC,fund,101762,HDFC Flexi Cap Fund - Growth Plan,self,145570,163252,12.1
2313,SHASHI THAROOR,INC,fund,100175,quant ELSS Tax Saver Fund - Growth Option - Regular Plan,self,147801,143613,-2.8
3876,CAPTAIN VIRIATO FERNANDES,INC,equity,SBIN,State Bank of India,spouse,1528400,1821791,19.2
3876,CAPTAIN VIRIATO FERNANDES,INC,equity,RELIANCE,Reliance Industries Limited,spouse,1317285,1241373,-5.8
3876,CAPTAIN VIRIATO FERNANDES,INC,equity,YESBANK,Yes Bank Limited,spouse,883800,850076,-3.8
3876,CAPTAIN VIRIATO FERNANDES,INC,equity,HDFCBANK,HDFC Bank Limited,spouse,774275,788843,1.9
3876,CAPTAIN VIRIATO FERNANDES,INC,equity,ITC,ITC Limited,spouse,955024,757228,-20.7
3876,CAPTAIN VIRIATO FERNANDES,INC,fund,115676,SBI GOLD FUND REGULAR PLAN - GROWTH,spouse,331038,709400,114.3
3876,CAPTAIN VIRIATO FERNANDES,INC,fund,103215,SBI Flexicap Fund - REGULAR PLAN -Growth Option,self,661236,678559,2.6
3876,CAPTAIN VIRIATO FERNANDES,INC,fund,105989,DSP Small Cap Fund - Regular - Growth,self,539299,655585,21.6
3876,CAPTAIN VIRIATO FERNANDES,INC,fund,105989,DSP Small Cap Fund - Regular - Growth,self,429901,522598,21.6
3876,CAPTAIN VIRIATO FERNANDES,INC,fund,107745,Aditya Birla Sun Life ELSS Tax Saver Fund - Growth Option,spouse,482017,517397,7.3
3876,CAPTAIN VIRIATO FERNANDES,INC,equity,TITAN,Titan Company Limited,spouse,404729,490967,21.3
3876,CAPTAIN VIRIATO FERNANDES,INC,fund,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth,spouse,391417,453253,15.8
3876,CAPTAIN VIRIATO FERNANDES,INC,fund,103215,SBI Flexicap Fund - REGULAR PLAN -Growth Option,spouse,408563,419266,2.6
3876,CAPTAIN VIRIATO FERNANDES,INC,fund,147345,ICICI Prudential MNC Fund - Growth Option,self,317324,349151,10.0
3876,CAPTAIN VIRIATO FERNANDES,INC,fund,103166,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,spouse,273032,315842,15.7
3876,CAPTAIN VIRIATO FERNANDES,INC,fund,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth,self,249771,289230,15.8
3876,CAPTAIN VIRIATO FERNANDES,INC,fund,147846,Aditya Birla Sun Life PSU Equity Fund-Regular Plan-Growth,spouse,278417,270619,-2.8
3876,CAPTAIN VIRIATO FERNANDES,INC,fund,107745,Aditya Birla Sun Life ELSS Tax Saver Fund - Growth Option,self,198026,212561,7.3
3876,CAPTAIN VIRIATO FERNANDES,INC,fund,134815,Mirae Asset Aggressive Hybrid Fund - Regular Plan - Growth,spouse,131721,146080,10.9
3876,CAPTAIN VIRIATO FERNANDES,INC,equity,CIPLA,Cipla Limited,spouse,145030,139944,-3.5
3876,CAPTAIN VIRIATO FERNANDES,INC,equity,ICICIBANK,ICICI Bank Limited,spouse,110705,126782,14.5
3876,CAPTAIN VIRIATO FERNANDES,INC,fund,103168,Aditya Birla Sun Life Digital India Fund - Growth - Regular Plan,spouse,121534,117993,-2.9
3876,CAPTAIN VIRIATO FERNANDES,INC,fund,152418,SBI Energy Opportunities Fund - Regular Plan - Growth,spouse,108093,107761,-0.3
3876,CAPTAIN VIRIATO FERNANDES,INC,fund,101979,HDFC ELSS Tax saver - Growth Plan,spouse,102161,107308,5.0
3876,CAPTAIN VIRIATO FERNANDES,INC,equity,JIOFIN,Jio Financial Services Limited,spouse,121341,81708,-32.7
3876,CAPTAIN VIRIATO FERNANDES,INC,equity,ANUP,The Anup Engineering Limited,spouse,47309,56249,18.9
3876,CAPTAIN VIRIATO FERNANDES,INC,fund,101979,HDFC ELSS Tax saver - Growth Plan,spouse,50111,52636,5.0
3876,CAPTAIN VIRIATO FERNANDES,INC,equity,NTPC,NTPC Limited,spouse,36290,40526,11.7
3876,CAPTAIN VIRIATO FERNANDES,INC,fund,103215,SBI Flexicap Fund - REGULAR PLAN -Growth Option,self,35840,36779,2.6
3876,CAPTAIN VIRIATO FERNANDES,INC,equity,HCL-INSYS,HCL Infosystems Limited,spouse,48875,32418,-33.7
3876,CAPTAIN VIRIATO FERNANDES,INC,equity,TATASTEEL,Tata Steel Limited,spouse,24900,31098,24.9
3876,CAPTAIN VIRIATO FERNANDES,INC,equity,KPIGREEN,KPI Green Energy Limited,spouse,7049,5077,-28.0
3876,CAPTAIN VIRIATO FERNANDES,INC,equity,JIOFIN,Jio Financial Services Limited,spouse,3677,2476,-32.7
3876,CAPTAIN VIRIATO FERNANDES,INC,equity,ZUARI,Zuari Agro Chemicals Limited,spouse,982,1214,23.6
3579,BASAVARAJ BOMMAI,BJP,equity,TITAN,Titan Company Limited,self,7609500,9230894,21.3
3579,BASAVARAJ BOMMAI,BJP,equity,RHL,Robust Hotels Limited,self,38260,39278,2.7
3579,BASAVARAJ BOMMAI,BJP,equity,GOODLUCK,Goodluck India Limited,self,21865,37764,72.7
3579,BASAVARAJ BOMMAI,BJP,equity,BEL,Bharat Electronics Limited,self,20145,29526,46.6
3579,BASAVARAJ BOMMAI,BJP,equity,IDEA,Vodafone Idea Limited,self,26480,25370,-4.2
3579,BASAVARAJ BOMMAI,BJP,equity,MATRIMONY,Matrimony.Com Limited,self,26218,20503,-21.8
3579,BASAVARAJ BOMMAI,BJP,equity,WIPRO,Wipro Limited,self,14402,13833,-4.0
3579,BASAVARAJ BOMMAI,BJP,equity,GUJGASLTD,Gujarat Gas Limited,self,13606,9501,-30.2
3579,BASAVARAJ BOMMAI,BJP,equity,MOL,Meghmani Organics Limited,self,7930,5021,-36.7
3579,BASAVARAJ BOMMAI,BJP,equity,JSWENERGY,JSW Energy Limited,self,5289,4790,-9.4
3579,BASAVARAJ BOMMAI,BJP,equity,KESORAMIND,Kesoram Industries Limited,self,17125,1190,-93.1
8497,DEEPENDER SINGH HOODA,INC,fund,104685,ICICI Prudential Balanced Advantage Fund - Growth,self,994315,1136640,14.3
8497,DEEPENDER SINGH HOODA,INC,fund,107578,Mirae Asset Large Cap Fund - Growth Plan,spouse,1002144,1065109,6.3
8497,DEEPENDER SINGH HOODA,INC,fund,100119,HDFC Balanced Advantage Fund - Growth Plan,self,883491,910380,3.0
8497,DEEPENDER SINGH HOODA,INC,fund,107578,Mirae Asset Large Cap Fund - Growth Plan,self,750385,797532,6.3
8497,DEEPENDER SINGH HOODA,INC,fund,100119,HDFC Balanced Advantage Fund - Growth Plan,spouse,770180,793620,3.0
8497,DEEPENDER SINGH HOODA,INC,fund,101862,Nippon India Banking & Financial Services Fund-Growth Plan-Growth Option,self,668297,767914,14.9
8497,DEEPENDER SINGH HOODA,INC,fund,102948,HDFC Hybrid Equity Fund - Growth Plan,self,755865,756620,0.1
8497,DEEPENDER SINGH HOODA,INC,fund,147345,ICICI Prudential MNC Fund - Growth Option,self,619365,681487,10.0
8497,DEEPENDER SINGH HOODA,INC,fund,101762,HDFC Flexi Cap Fund - Growth Plan,spouse,590755,662513,12.1
8497,DEEPENDER SINGH HOODA,INC,fund,147345,ICICI Prudential MNC Fund - Growth Option,spouse,462992,509430,10.0
8497,DEEPENDER SINGH HOODA,INC,fund,102948,HDFC Hybrid Equity Fund - Growth Plan,spouse,446714,447160,0.1
8497,DEEPENDER SINGH HOODA,INC,fund,101862,Nippon India Banking & Financial Services Fund-Growth Plan-Growth Option,spouse,300000,344718,14.9
8497,DEEPENDER SINGH HOODA,INC,fund,104685,ICICI Prudential Balanced Advantage Fund - Growth,spouse,300000,342942,14.3
5102,KRISHNA PRASAD TENNETI,TDP,fund,102414,SBI CONTRA FUND - REGULAR PLAN -GROWTH,self,8763994,8965238,2.3
5102,KRISHNA PRASAD TENNETI,TDP,equity,TITAN,Titan Company Limited,self,17843,21645,21.3
5120,MAGUNTA SREENIVASULU REDDY,TDP,equity,UNITDSPR,United Spirits Limited,huf,7358000,8220820,11.7
5120,MAGUNTA SREENIVASULU REDDY,TDP,equity,UNITDSPR,United Spirits Limited,spouse,411642,459912,11.7
8546,SELJA,INC,fund,100520,Franklin India Flexi Cap Fund - Growth,self,1959460,2009769,2.6
8546,SELJA,INC,equity,COALINDIA,Coal India Limited,self,1772800,1887131,6.4
8546,SELJA,INC,equity,RELIANCE,Reliance Industries Limited,self,1695123,1597437,-5.8
8546,SELJA,INC,equity,LTF,L&T Finance Limited,self,834250,1497905,79.6
8546,SELJA,INC,equity,LT,Larsen & Toubro Limited,self,666295,738953,10.9
8546,SELJA,INC,equity,PETRONET,Petronet LNG Limited,self,545600,543160,-0.4
8546,SELJA,INC,equity,JIOFIN,Jio Financial Services Limited,self,203547,137064,-32.7
8546,SELJA,INC,equity,HDFCBANK,HDFC Bank Limited,self,37004,37700,1.9
259,SARBANANDA SONOWAL,BJP,equity,OIL,Oil India Limited,self,5974142,7236760,21.1
8414,VARUN CHAUDHRY,INC,fund,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,self,2573875,2664087,3.5
8414,VARUN CHAUDHRY,INC,fund,143340,UTI Nifty Next 50 Index Fund - Regular Plan - Growth Option,self,2649879,2623971,-1.0
8414,VARUN CHAUDHRY,INC,equity,SAIL,Steel Authority of India Limited,self,296910,376509,26.8
8414,VARUN CHAUDHRY,INC,equity,RAIN,Rain Industries Limited,self,171950,162285,-5.6
8414,VARUN CHAUDHRY,INC,equity,ONGC,Oil & Natural Gas Corporation Limited,self,112820,132493,17.4
8414,VARUN CHAUDHRY,INC,equity,TATACHEM,Tata Chemicals Limited,self,111490,78491,-29.6
8884,DR. RAJ KUMAR CHABBEWAL,AAP,fund,141927,Axis Flexi Cap Fund - Regular Plan - Growth,self,1248676,1338420,7.2
8884,DR. RAJ KUMAR CHABBEWAL,AAP,fund,141224,Mahindra Manulife Multi Cap Fund - Regular Plan - Growth,self,1027647,1127461,9.7
8884,DR. RAJ KUMAR CHABBEWAL,AAP,fund,148571,Mahindra Manulife Focused Fund - Regular Plan - Growth,self,941623,984715,4.6
8884,DR. RAJ KUMAR CHABBEWAL,AAP,fund,100349,ICICI Prudential Large & Mid Cap Fund - Growth,self,779427,872197,11.9
8884,DR. RAJ KUMAR CHABBEWAL,AAP,fund,145899,ICICI Prudential India Opportunities Fund - IDCW Option,self,884194,835339,-5.5
5195,AZAD KIRTI JHA,AITC,fund,147760,Tata Focused Fund-Regular Plan-Growth,self,1239816,1288808,4.0
5195,AZAD KIRTI JHA,AITC,fund,102395,UTI Infrastructure Fund-Growth Option,self,1005637,990606,-1.5
5195,AZAD KIRTI JHA,AITC,equity,PNB,Punjab National Bank,self,992108,828265,-16.5
5195,AZAD KIRTI JHA,AITC,equity,ICICIBANK,ICICI Bank Limited,spouse,384435,440265,14.5
5195,AZAD KIRTI JHA,AITC,equity,ESCORTS,Escorts Kubota Limited,spouse,422452,328439,-22.3
5195,AZAD KIRTI JHA,AITC,equity,CANBK,Canara Bank,self,179140,211007,17.8
5195,AZAD KIRTI JHA,AITC,equity,ARVIND,Arvind Limited,self,128150,171885,34.1
5195,AZAD KIRTI JHA,AITC,equity,HFCL,HFCL Limited,self,92650,128088,38.2
5195,AZAD KIRTI JHA,AITC,fund,100868,HDFC Liquid Fund - Growth Plan,self,43200,49056,13.6
5195,AZAD KIRTI JHA,AITC,equity,BANKBARODA,Bank of Baroda,self,44814,47770,6.6
5195,AZAD KIRTI JHA,AITC,equity,YESBANK,Yes Bank Limited,self,45700,43956,-3.8
5195,AZAD KIRTI JHA,AITC,equity,FINPIPE,Finolex Industries Limited,spouse,53687,31458,-41.4
5195,AZAD KIRTI JHA,AITC,equity,YESBANK,Yes Bank Limited,spouse,22850,21978,-3.8
5195,AZAD KIRTI JHA,AITC,equity,RCOM,Reliance Communications Limited,self,5400,3011,-44.2
5195,AZAD KIRTI JHA,AITC,equity,SICALLOG,Sical Logistics Limited,self,200,80,-59.8
8371,UJJWAL RAMAN SINGH,INC,equity,RELIANCE,Reliance Industries Limited,self,1091504,1028603,-5.8
8371,UJJWAL RAMAN SINGH,INC,equity,TATASTEEL,Tata Steel Limited,self,745538,931107,24.9
8371,UJJWAL RAMAN SINGH,INC,fund,101762,HDFC Flexi Cap Fund - Growth Plan,self,482644,541270,12.1
8371,UJJWAL RAMAN SINGH,INC,fund,149366,HDFC Multi Cap Fund - Growth Option,self,417195,430304,3.1
8371,UJJWAL RAMAN SINGH,INC,fund,130502,HDFC Small Cap Fund - Growth Option,self,330766,352826,6.7
8371,UJJWAL RAMAN SINGH,INC,fund,147944,BANDHAN SMALL CAP FUND - REGULAR PLAN GROWTH,dep2,258600,322819,24.8
8371,UJJWAL RAMAN SINGH,INC,fund,125350,Axis Small Cap Fund - Regular Plan - Growth,dep1,189538,215246,13.6
8371,UJJWAL RAMAN SINGH,INC,fund,100313,LIC MF Flexi Cap Fund-Regular Plan-Growth,dep1,130755,137222,4.9
8371,UJJWAL RAMAN SINGH,INC,equity,MAHLIFE,Mahindra Lifespace Developers Limited,self,151597,89964,-40.7
8371,UJJWAL RAMAN SINGH,INC,equity,YESBANK,Yes Bank Limited,self,77100,74158,-3.8
8371,UJJWAL RAMAN SINGH,INC,equity,NHPC,NHPC Limited,self,80910,66639,-17.6
8371,UJJWAL RAMAN SINGH,INC,equity,ITC,ITC Limited,self,64580,51205,-20.7
8371,UJJWAL RAMAN SINGH,INC,equity,TITAN,Titan Company Limited,self,36380,44132,21.3
8371,UJJWAL RAMAN SINGH,INC,equity,HDFCBANK,HDFC Bank Limited,self,42180,42974,1.9
8371,UJJWAL RAMAN SINGH,INC,equity,TATAELXSI,Tata Elxsi Limited,self,44462,26739,-39.9
8371,UJJWAL RAMAN SINGH,INC,equity,YESBANK,Yes Bank Limited,spouse,25950,24960,-3.8
8371,UJJWAL RAMAN SINGH,INC,equity,INFY,Infosys Limited,spouse,28769,24551,-14.7
